x,y,reward,collision
-47.27,53.50,6.40,
-48.25,53.06,6.39,
-49.29,52.31,6.44,
-50.13,51.34,6.46,
-50.73,50.19,6.49,
-51.07,48.94,6.45,
-51.18,47.63,6.71,
-51.27,46.51,6.67,
-51.22,45.19,6.52,
-50.87,43.92,6.52,
-50.36,42.96,6.51,
-49.68,42.11,6.37,
-48.68,41.29,6.47,
-47.51,40.72,6.34,
-46.26,40.37,6.52,
-45.01,39.93,6.70,
-44.01,39.45,6.72,
-42.99,39.01,6.67,
-41.71,38.64,6.62,
-40.40,38.58,6.44,
-39.13,38.83,6.48,
-37.95,39.36,6.37,
-37.08,39.99,6.39,
-36.36,40.77,6.42,
-35.70,41.87,6.30,
-35.35,42.87,6.35,
-35.19,44.14,6.35,
-35.32,45.41,6.34,
-35.74,46.62,6.36,
-36.42,47.71,6.30,
-37.32,48.61,6.41,
-38.41,49.29,6.38,
-39.42,49.66,6.36,
-40.70,49.84,6.50,
-41.98,49.73,6.47,
-43.21,49.32,6.50,
-44.15,48.78,6.46,
-45.24,47.74,6.43,
-45.94,46.65,6.49,
-46.32,45.64,6.39,
-46.53,44.58,6.63,
-46.72,43.50,6.58,
-46.76,42.40,6.55,
-46.52,41.12,6.47,
-46.10,40.12,6.54,
-45.35,39.05,6.42,
-44.39,38.18,6.49,
-43.26,37.56,6.40,
-42.23,37.21,6.58,
-41.19,36.89,6.59,
-40.13,36.73,-0.96,Cone3
0.00,0.01,0.34,
0.01,0.14,1.00,
0.04,0.40,1.64,
-0.02,0.77,2.20,
-0.20,1.24,2.63,
-0.48,1.72,2.88,
-0.86,2.26,3.65,
-1.15,2.83,4.09,
-1.36,3.51,4.47,
-1.47,4.44,4.96,
-1.36,5.49,5.70,
-1.06,6.44,6.28,
-0.60,7.41,6.52,
-0.11,8.37,6.54,
0.50,9.25,6.26,
1.25,9.97,6.06,
2.25,10.67,6.22,
3.25,11.37,6.12,
4.16,11.84,6.00,
5.31,12.23,6.15,
6.25,12.62,6.02,
7.28,13.26,6.09,
8.26,14.30,6.06,
8.85,15.36,6.04,
9.26,16.52,6.13,
9.69,17.70,6.42,
9.94,18.95,6.31,
9.95,20.02,6.40,
9.91,21.31,6.52,
9.70,22.38,6.43,
9.18,23.55,6.48,
8.40,24.58,6.44,
7.58,25.29,6.41,
6.64,25.83,6.52,
5.61,26.18,6.48,
4.53,26.37,6.59,
3.45,26.59,6.64,
2.40,26.95,6.64,
1.42,27.45,6.65,
0.24,28.08,6.64,
-0.80,28.89,6.56,
-1.60,29.91,6.43,
-2.21,31.06,6.61,
-2.86,32.21,6.56,
-3.51,33.36,6.46,
-4.04,34.32,6.59,
-4.45,35.34,6.53,
-4.68,36.62,6.40,
-4.60,37.91,6.46,
-4.23,39.15,6.36,
-3.64,40.30,6.63,
-3.12,41.51,6.53,
-2.83,42.79,6.50,
-2.84,43.87,6.49,
-3.05,44.93,6.34,
-3.61,46.34,6.54,
-4.12,47.55,6.59,
-4.72,48.73,6.67,
-5.25,49.95,6.71,
-5.92,51.09,6.69,
-6.65,51.91,6.60,
-7.91,52.78,6.40,
-8.92,53.17,6.45,
-10.19,53.38,6.41,
-11.27,53.37,6.45,
-12.35,53.37,6.59,
-13.67,53.39,6.59,
-14.99,53.37,6.51,
-16.27,53.15,6.49,
-17.50,52.69,6.52,
-18.52,52.31,6.51,
-19.52,51.87,6.65,
-20.73,51.32,6.63,
-21.82,50.60,6.40,
-22.60,49.85,6.67,
-23.40,49.08,6.67,
-24.35,48.16,6.68,
-25.15,47.10,6.50,
-25.66,45.91,6.40,
-25.88,44.63,6.31,
-25.87,43.34,6.54,
-25.85,42.03,6.60,
-25.70,40.95,6.49,
-25.25,39.74,6.42,
-24.67,38.84,6.35,
-23.95,38.04,6.35,
-22.93,36.91,6.49,
-21.92,36.08,6.55,
-20.75,35.52,6.37,
-19.70,35.28,6.43,
-18.62,35.23,6.42,
-17.35,35.45,6.43,
-16.35,35.84,6.46,
-15.27,36.56,6.39,
-14.39,37.49,6.51,
-13.82,38.41,6.44,
-13.45,39.42,6.48,
-13.25,40.94,6.33,
-13.34,42.24,6.61,
-13.35,43.57,6.70,
-13.23,44.68,6.68,
-13.12,46.01,6.74,
-13.02,47.35,6.67,
-12.93,48.46,6.72,
-12.86,49.58,6.66,
-12.95,50.90,6.65,
-13.27,52.19,6.73,
-13.60,53.49,6.59,
-14.12,54.71,6.49,
-14.85,55.81,6.60,
-15.46,56.73,6.66,
-16.17,57.57,6.48,
-17.19,58.37,6.50,
-18.37,58.91,6.49,
-19.42,59.14,6.45,
-20.50,59.17,6.47,
-21.76,58.94,6.41,
-22.75,58.53,6.28,
-23.81,57.81,6.38,
-24.68,56.86,6.29,
-25.22,55.95,6.37,
-25.58,54.94,6.34,
-25.75,53.89,6.45,
-25.72,52.81,6.40,
-25.41,51.56,6.46,
-24.82,50.40,6.33,
-24.03,49.36,6.68,
-23.22,48.30,6.51,
-22.27,47.38,6.62,
-21.34,46.80,6.50,
-20.10,46.36,6.51,
-19.02,46.19,6.63,
-17.92,46.04,6.56,
-16.61,46.08,6.48,
-15.35,46.42,6.42,
-14.22,47.04,6.48,
-13.20,47.85,6.57,
-12.31,48.49,6.59,
-11.34,49.00,6.48,
-10.09,49.35,6.42,
-8.80,49.45,6.48,
-7.51,49.64,6.59,
-6.28,50.06,6.47,
-5.14,50.71,6.47,
-3.97,51.30,6.65,
-2.70,51.66,6.56,
-1.40,51.78,6.61,
-0.30,51.87,6.66,
1.02,51.82,6.42,
2.26,51.48,6.38,
3.43,50.91,6.59,
4.64,50.41,6.51,
5.90,50.04,6.58,
7.14,49.63,6.60,
8.43,49.40,6.41,
9.71,49.47,6.43,
10.94,49.83,6.36,
11.90,50.31,6.44,
13.09,50.85,6.48,
14.13,51.20,6.45,
15.14,51.62,6.59,
16.24,52.33,6.35,
17.13,53.27,6.44,
17.69,54.18,6.36,
18.07,55.19,6.35,
18.32,56.46,6.48,
18.55,57.52,6.59,
18.74,59.05,6.70,
18.99,60.36,6.67,
19.19,61.67,6.63,
19.21,62.77,6.54,
18.87,64.25,6.52,
18.27,65.41,6.41,
17.44,66.39,6.50,
16.43,67.22,6.65,
15.39,68.06,6.63,
14.26,68.73,6.62,
13.22,69.07,6.56,
12.14,69.20,6.43,
10.84,69.09,6.44,
9.61,68.68,6.42,
8.51,68.01,6.37,
7.74,67.28,6.31,
7.01,66.23,6.41,
6.54,65.04,6.37,
6.28,63.78,6.59,
6.06,62.71,6.57,
5.95,61.62,6.48,
6.09,60.33,6.45,
6.53,59.11,6.31,
7.10,58.20,6.49,
7.99,57.27,6.39,
9.08,56.56,6.45,
10.08,56.18,6.36,
11.35,55.98,6.37,
12.62,56.07,6.34,
13.85,56.44,6.32,
14.96,57.09,6.45,
15.91,57.98,6.36,
16.63,59.06,6.39,
17.10,60.28,6.51,
17.27,61.58,6.42,
17.18,62.66,6.57,
16.92,63.73,6.62,
16.54,65.24,6.62,
16.04,66.47,6.56,
15.26,67.53,6.53,
14.45,68.25,6.50,
13.51,68.80,6.34,
12.50,69.16,6.48,
11.43,69.32,6.43,
10.35,69.28,6.46,
9.10,68.96,6.40,
7.96,68.37,6.36,
6.98,67.53,6.44,
6.21,66.50,6.39,
5.70,65.32,6.45,
5.45,64.27,6.48,
5.20,62.98,6.62,
5.18,61.67,6.52,
5.42,60.37,6.60,
5.67,59.07,6.66,
6.01,57.77,6.61,
6.27,56.47,6.69,
6.61,55.41,6.54,
7.17,54.20,6.68,
7.70,52.98,6.61,
8.39,51.85,6.42,
9.26,50.86,6.65,
10.14,49.86,6.54,
10.96,49.13,6.63,
11.92,48.58,6.54,
12.95,48.23,6.54,
14.03,48.08,6.43,
15.10,48.15,6.38,
16.15,48.41,6.36,
17.11,48.86,6.46,
18.15,49.64,6.51,
18.86,50.46,6.43,
19.49,51.59,6.44,
19.81,52.62,6.41,
19.99,53.91,6.61,
20.17,55.22,6.54,
20.18,56.31,6.35,
19.83,57.79,6.50,
19.23,58.94,6.37,
18.38,59.92,6.40,
17.53,60.57,6.48,
16.56,61.04,6.34,
15.31,61.36,6.41,
14.01,61.45,6.58,
12.92,61.59,6.65,
11.86,61.87,6.51,
10.70,62.47,6.37,
9.85,63.14,6.63,
8.84,64.00,6.56,
8.02,65.01,6.51,
7.50,65.97,6.59,
6.92,67.15,6.58,
6.55,68.19,6.54,
6.11,69.19,6.55,
5.38,70.28,6.51,
4.61,71.06,6.52,
3.82,71.82,6.46,
2.76,72.56,6.48,
1.75,72.97,6.43,
0.70,73.17,6.41,
-0.59,73.14,6.33,
-1.82,72.83,6.40,
-2.96,72.24,6.33,
-3.79,71.57,6.30,
-4.59,70.57,6.45,
-5.08,69.62,6.48,
-5.38,68.58,6.41,
-5.52,67.07,6.59,
-5.63,65.75,6.67,
-5.54,64.44,6.61,
-5.15,63.18,6.62,
-4.48,62.06,6.56,
-3.57,61.11,6.52,
-2.67,60.51,6.34,
-1.68,60.09,6.52,
-0.19,59.83,6.44,
1.10,59.92,6.39,
2.32,60.30,6.38,
3.43,60.95,6.25,
4.36,61.83,6.40,
5.07,62.91,6.32,
5.59,64.11,6.64,
6.12,65.33,6.59,
6.45,66.61,6.47,
6.47,67.92,6.54,
6.19,69.20,6.40,
5.77,70.21,6.73,
5.25,71.45,6.67,
4.72,72.42,6.59,
4.03,73.27,6.52,
2.81,74.19,6.36,
1.61,74.68,6.47,
0.55,74.88,6.42,
-0.53,74.88,6.27,
-1.79,74.60,6.38,
-2.79,74.19,6.58,
-3.99,73.64,6.65,
-5.07,72.88,6.50,
-5.80,72.07,6.46,
-6.36,71.15,6.50,
-6.85,69.93,6.61,
-7.34,68.70,6.68,
-7.67,67.63,6.62,
-8.04,66.59,6.69,
-8.34,65.29,6.58,
-8.35,63.99,6.51,
-8.05,62.73,6.51,
-7.47,61.57,6.48,
-6.69,60.52,6.58,
-5.90,59.46,6.63,
-5.03,58.46,6.56,
-4.41,57.55,6.54,
-3.96,56.56,6.48,
-3.69,55.50,6.65,
-3.41,54.21,6.53,
-3.30,53.12,6.59,
-3.06,51.82,6.53,
-2.57,50.61,6.49,
-1.81,49.56,6.52,
-0.83,48.71,6.50,
0.32,48.10,6.46,
1.56,47.71,6.54,
2.81,47.31,6.51,
4.08,47.01,6.59,
5.34,46.63,6.62,
6.41,46.44,6.53,
7.71,46.45,6.41,
8.96,46.78,6.39,
9.92,47.26,6.45,
10.92,48.06,6.39,
11.72,49.06,6.45,
12.27,50.22,6.36,
12.55,51.47,6.43,
12.53,52.76,6.47,
12.29,53.81,6.42,
11.76,54.99,6.37,
10.97,56.01,6.47,
9.96,56.83,6.38,
9.02,57.36,6.58,
8.04,57.88,6.62,
6.79,58.30,6.49,
5.48,58.42,6.54,
4.19,58.23,6.46,
3.17,57.85,6.41,
2.25,57.30,6.49,
1.31,56.41,6.48,
0.59,55.34,6.38,
0.19,54.34,6.44,
-0.09,52.85,6.60,
-0.33,51.56,6.59,
-0.38,50.46,6.53,
-0.25,49.37,6.61,
-0.12,48.27,6.62,
0.23,47.00,6.49,
0.73,46.04,6.40,
1.56,45.06,6.39,
2.59,44.29,6.27,
3.56,43.84,6.38,
4.60,43.58,6.37,
6.09,43.56,6.42,
7.14,43.78,6.38,
8.49,44.42,6.42,
9.48,45.23,6.42,
10.27,46.25,6.40,
10.74,47.22,6.45,
11.05,48.26,6.64,
11.38,49.54,6.58,
11.48,50.86,6.57,
11.26,52.14,6.55,
10.75,53.35,6.52,
9.98,54.40,6.51,
9.18,55.12,6.41,
8.08,55.83,6.59,
7.16,56.42,6.64,
5.98,57.00,6.38,
4.71,57.29,6.42,
3.42,57.27,6.37,
2.17,56.96,6.44,
1.03,56.38,6.39,
0.04,55.55,6.27,
-0.62,54.71,6.44,
-1.10,53.76,6.37,
-1.40,52.73,6.35,
-1.50,51.67,6.41,
-1.36,50.39,6.35,
-1.02,49.37,6.38,
-0.36,48.26,6.40,
0.53,47.32,6.37,
1.61,46.62,6.50,
2.62,46.22,6.41,
3.68,46.02,6.45,
4.77,46.00,6.46,
6.10,46.01,6.72,
7.39,46.27,6.63,
8.58,46.83,6.52,
9.61,47.65,6.58,
10.31,48.49,6.48,
10.82,49.45,6.44,
11.22,50.91,6.45,
11.25,52.21,6.44,
11.05,53.27,6.50,
10.54,54.46,6.45,
9.78,55.51,6.43,
8.80,56.36,6.42,
7.69,57.02,6.60,
6.55,57.69,6.63,
5.34,58.18,6.35,
4.27,58.35,6.37,
3.20,58.32,6.39,
1.94,58.01,6.38,
0.80,57.43,6.48,
-0.19,56.60,6.48,
-0.89,55.77,6.61,
-1.87,54.59,6.62,
-2.56,53.45,6.51,
-2.95,52.21,6.47,
-3.09,51.13,6.66,
-3.20,50.03,6.65,
-3.12,48.72,6.55,
-2.73,47.48,6.49,
-2.07,46.36,6.50,
-1.18,45.42,6.54,
-0.29,44.81,6.38,
0.91,44.31,6.44,
2.19,44.10,6.35,
3.26,44.15,6.44,
4.31,44.40,6.33,
5.47,44.95,6.43,
6.48,45.76,6.36,
7.16,46.58,6.48,
7.76,47.73,6.43,
8.15,48.98,6.65,
8.48,50.03,6.70,
8.70,51.12,6.58,
8.70,52.43,6.52,
8.38,53.69,6.32,
7.91,54.66,6.48,
7.26,55.52,6.46,
6.29,56.37,6.28,
5.18,57.03,6.55,
4.05,57.70,6.66,
2.82,58.19,6.51,
1.53,58.38,6.53,
0.23,58.26,6.40,
-0.99,57.86,6.46,
-2.09,57.19,6.47,
-2.88,56.45,6.43,
-3.67,55.41,6.58,
-4.47,54.37,6.52,
-5.02,53.42,6.59,
-5.41,52.18,6.51,
-5.57,50.88,6.59,
-5.72,49.57,6.63,
-5.68,48.25,6.46,
-5.33,46.99,6.43,
-4.71,45.86,6.40,
-3.85,44.90,6.30,
-2.98,44.27,6.48,
-2.01,43.81,6.37,
-0.97,43.55,6.42,
0.31,43.50,6.46,
1.58,43.73,6.45,
2.57,44.15,6.34,
3.78,45.03,6.46,
4.61,46.01,6.45,
5.12,46.96,6.48,
5.44,47.99,6.50,
5.56,49.27,6.46,
5.38,50.55,6.40,
4.92,51.75,6.45,
4.20,52.82,6.48,
3.26,53.70,6.48,
2.35,54.29,6.59,
1.22,54.97,6.52,
-0.00,55.42,6.44,
-1.30,55.56,6.32,
-2.58,55.41,6.42,
-3.79,54.97,6.45,
-4.71,54.40,6.48,
-5.64,53.50,6.44,
-6.24,52.61,6.35,
-6.73,51.41,6.42,
-6.93,50.14,6.46,
-6.83,48.85,6.37,
-6.56,47.80,6.62,
-6.19,46.54,6.60,
-5.60,45.37,6.54,
-4.74,44.39,6.46,
-3.69,43.63,6.51,
-2.71,43.19,6.40,
-1.44,42.89,6.59,
0.06,42.56,6.64,
1.37,42.47,6.44,
2.65,42.70,6.46,
3.85,43.21,6.43,
4.89,43.98,6.43,
5.72,44.96,6.35,
6.32,46.10,6.41,
6.70,47.34,6.41,
7.03,48.37,6.58,
7.27,49.66,6.42,
7.25,50.75,6.46,
6.94,52.00,6.51,
6.35,53.16,6.40,
5.52,54.14,6.47,
4.48,54.92,6.38,
3.51,55.37,6.40,
2.47,55.62,6.44,
0.97,55.65,6.38,
-0.08,55.42,6.46,
-1.26,54.89,6.50,
-2.13,54.26,6.45,
-2.89,53.49,6.62,
-3.79,52.52,6.53,
-4.48,51.41,6.53,
-4.84,50.39,6.55,
-5.04,49.31,6.65,
-5.26,48.22,6.72,
-5.62,46.94,6.56,
-5.82,45.63,6.55,
-5.73,44.33,6.54,
-5.33,43.09,6.55,
-4.66,41.97,6.51,
-3.92,41.17,6.49,
-2.86,40.43,6.38,
-1.67,39.94,6.36,
-0.40,39.74,6.38,
0.89,39.84,6.36,
2.12,40.22,6.42,
3.07,40.74,6.40,
4.04,41.59,6.48,
4.79,42.63,6.48,
5.30,43.82,6.51,
5.52,45.10,6.45,
5.48,46.18,6.44,
5.16,47.44,6.39,
4.57,48.58,6.30,
3.74,49.56,6.38,
2.90,50.25,6.64,
1.85,51.05,6.56,
0.89,51.57,6.53,
-0.37,51.92,6.41,
-1.45,51.98,6.45,
-2.74,51.78,6.42,
-3.94,51.30,6.50,
-4.99,50.56,6.50,
-5.91,49.62,6.65,
-6.70,48.84,6.60,
-7.39,47.99,6.62,
-7.99,46.81,6.47,
-8.30,45.54,6.48,
-8.37,44.22,6.66,
-8.46,43.12,6.71,
-8.53,42.02,6.58,
-8.53,40.91,6.63,
-8.68,39.59,6.67,
-9.00,38.54,6.42,
-9.49,37.57,6.72,
-10.02,36.59,6.71,
-10.91,35.32,6.68,
-11.68,34.23,6.57,
-12.61,33.29,6.37,
-13.70,32.60,6.37,
-14.92,32.19,6.38,
-15.99,32.07,6.43,
-17.06,32.11,6.51,
-18.14,32.18,6.59,
-19.61,32.54,6.38,
-20.73,33.17,6.24,
-21.73,33.98,6.62,
-22.59,34.66,6.53,
-23.36,35.44,6.43,
-23.97,36.33,6.45,
-24.45,37.53,6.47,
-24.65,38.80,6.46,
-24.61,40.10,6.63,
-24.57,41.42,6.57,
-24.33,42.71,6.48,
-23.85,43.94,6.68,
-23.45,44.97,6.73,
-22.91,46.19,6.76,
-22.57,47.25,6.52,
-22.42,48.78,6.52,
-22.58,50.08,6.64,
-22.74,51.40,6.63,
-23.09,52.66,6.46,
-23.73,53.79,6.39,
-24.60,54.73,6.38,
-25.66,55.45,6.29,
-26.86,55.92,6.34,
-27.91,56.09,6.45,
-29.41,55.99,6.40,
-30.64,55.59,6.30,
-31.74,54.93,6.38,
-32.66,54.04,6.41,
-33.37,52.95,6.29,
-33.80,51.74,6.50,
-33.96,50.45,6.44,
-33.86,49.37,6.41,
-33.56,48.33,6.40,
-32.95,47.19,6.48,
-32.10,46.22,6.43,
-31.25,45.54,6.50,
-30.20,44.76,6.67,
-29.22,44.25,6.48,
-28.17,43.96,6.48,
-27.09,43.88,6.45,
-25.80,44.05,6.50,
-24.59,44.51,6.42,
-23.68,45.10,6.35,
-22.77,46.01,6.43,
-22.08,47.10,6.32,
-21.71,48.11,6.47,
-21.53,49.38,6.46,
-21.58,50.68,6.62,
-21.55,52.00,6.62,
-21.39,53.10,6.63,
-21.27,54.20,6.56,
-21.03,55.51,6.57,
-20.84,56.60,6.77,
-20.57,57.69,6.80,
-20.25,59.23,6.81,
-20.19,60.57,6.63,
-20.35,61.67,6.67,
-20.60,62.99,6.66,
-21.08,64.22,6.41,
-21.69,65.11,6.46,
-22.62,66.01,6.47,
-23.73,66.67,6.39,
-24.95,67.06,6.41,
-26.02,67.16,6.34,
-27.29,67.02,6.32,
-28.50,66.59,6.47,
-29.42,66.04,6.34,
-30.22,65.32,6.44,
-30.97,64.28,6.44,
-31.48,63.10,6.37,
-31.70,61.83,6.39,
-31.63,60.55,6.44,
-31.35,59.51,6.42,
-30.76,58.36,6.32,
-30.08,57.53,6.36,
-29.26,56.84,6.33,
-28.33,56.32,6.47,
-27.30,55.98,6.43,
-26.02,55.84,6.40,
-24.72,55.93,6.53,
-23.40,56.03,6.64,
-22.11,56.32,6.55,
-20.90,56.85,6.73,
-19.65,57.32,6.64,
-18.34,57.55,6.48,
-17.03,57.47,6.48,
-15.75,57.14,6.63,
-14.66,56.92,6.76,
-13.33,56.86,6.63,
-12.04,57.11,6.44,
-10.83,57.60,6.63,
-9.58,58.01,6.51,
-8.50,58.18,6.47,
-7.20,58.16,6.59,
-5.89,58.13,6.61,
-4.80,58.02,6.60,
-3.48,58.03,6.48,
-2.19,58.22,6.62,
-0.88,58.28,6.54,
0.20,58.15,6.49,
1.41,57.71,6.35,
2.34,57.18,6.42,
3.49,56.57,6.51,
4.50,56.17,6.53,
5.89,55.54,6.60,
7.15,55.17,6.41,
8.43,55.11,6.32,
9.69,55.35,6.28,
10.87,55.87,6.33,
11.90,56.64,6.42,
12.73,57.62,6.36,
13.32,58.77,6.43,
13.64,60.03,6.52,
13.68,61.12,6.55,
13.45,62.40,6.54,
12.94,63.60,6.42,
12.18,64.65,6.50,
11.19,65.50,6.41,
10.05,66.09,6.52,
9.01,66.42,6.60,
7.94,66.73,6.66,
6.63,66.90,6.47,
5.33,66.74,6.45,
4.31,66.40,6.52,
3.37,65.86,6.46,
2.26,64.83,6.48,
1.56,63.75,6.44,
1.12,62.54,6.43,
0.97,61.26,6.38,
1.11,59.99,6.38,
1.54,58.78,6.43,
2.09,57.87,6.33,
2.97,56.94,6.40,
4.04,56.22,6.36,
5.03,55.83,6.44,
6.29,55.61,6.45,
7.58,55.68,6.36,
8.81,56.05,6.40,
9.93,56.68,6.35,
10.88,57.55,6.48,
11.61,58.61,6.40,
12.08,59.81,6.48,
12.27,61.09,6.42,
12.16,62.38,6.46,
11.77,63.62,6.51,
11.23,64.55,6.43,
10.37,65.52,6.43,
9.31,66.26,6.45,
8.10,66.75,6.41,
6.82,66.95,6.43,
5.53,66.85,6.40,
4.29,66.46,6.36,
3.35,65.94,6.49,
2.38,65.08,6.51,
1.62,64.02,6.51,
1.19,63.03,6.45,
0.92,61.54,6.49,
1.01,60.25,6.50,
1.30,59.21,6.46,
1.79,58.25,6.48,
2.60,57.24,6.39,
3.61,56.45,6.46,
4.58,55.97,6.37,
5.62,55.69,6.42,
7.12,55.64,6.34,
8.17,55.84,6.38,
9.17,56.24,6.43,
10.24,56.96,6.36,
10.99,57.73,6.45,
11.61,58.62,6.57,
12.49,59.88,6.63,
13.07,61.06,6.59,
13.42,62.34,6.62,
13.75,63.62,6.70,
13.89,64.94,6.63,
13.72,66.23,6.51,
13.38,67.27,6.61,
12.93,68.51,6.53,
12.39,69.45,6.41,
11.67,70.26,6.38,
10.83,70.91,6.41,
9.67,71.47,6.33,
8.42,71.81,6.59,
7.16,72.16,6.55,
5.86,72.31,6.46,
4.57,72.16,6.41,
3.35,71.71,6.32,
2.45,71.14,6.50,
1.66,70.40,6.43,
1.03,69.53,6.48,
0.44,68.36,6.60,
-0.07,67.38,6.62,
-0.52,66.37,6.70,
-1.02,65.38,6.64,
-1.58,64.17,6.73,
-2.05,62.92,6.66,
-2.50,61.90,6.74,
-2.92,60.63,6.59,
-3.16,59.32,6.67,
-3.42,58.01,6.69,
-3.47,56.68,6.48,
-3.21,55.40,6.44,
-2.67,54.23,6.38,
-2.03,53.37,6.31,
-1.07,52.53,6.40,
0.05,51.93,6.40,
1.29,51.60,6.41,
2.57,51.48,6.48,
3.65,51.38,6.52,
4.74,51.39,6.49,
6.00,51.68,6.30,
6.96,52.13,6.48,
7.99,52.92,6.53,
8.83,53.92,6.47,
9.41,55.08,6.48,
9.72,56.34,6.43,
9.73,57.64,6.50,
9.45,58.90,6.48,
9.00,59.88,6.50,
8.37,60.77,6.47,
7.42,61.65,6.36,
6.29,62.28,6.48,
5.05,62.65,6.38,
3.98,62.73,6.46,
2.70,62.57,6.42,
1.49,62.11,6.42,
0.59,61.53,6.32,
-0.33,60.63,6.39,
-1.01,59.54,6.42,
-1.44,58.32,6.40,
-1.57,57.04,6.45,
-1.42,55.76,6.39,
-1.07,54.75,6.44,
-0.41,53.64,6.51,
0.32,52.85,6.45,
1.19,52.22,6.48,
2.38,51.68,6.40,
3.64,51.44,6.45,
4.93,51.48,6.45,
6.18,51.82,6.39,
7.32,52.43,6.46,
8.29,53.28,6.36,
9.04,54.33,6.48,
9.59,55.50,6.69,
10.16,56.70,6.69,
10.54,57.97,6.62,
10.61,59.28,6.51,
10.37,60.56,6.50,
9.86,61.75,6.50,
9.09,62.79,6.46,
8.10,63.63,6.49,
6.96,64.22,6.44,
5.71,64.54,6.34,
4.64,64.58,6.34,
3.38,64.36,6.43,
2.20,63.86,6.44,
1.31,63.25,6.29,
0.56,62.48,6.50,
-0.04,61.58,6.50,
-0.45,60.57,6.55,
-0.68,59.51,6.49,
-0.67,58.21,6.43,
-0.37,56.95,6.39,
0.21,55.79,6.41,
0.89,54.94,6.46,
1.71,54.23,6.49,
2.66,53.70,6.50,
3.68,53.35,6.35,
4.97,53.20,6.40,
6.26,53.34,6.49,
7.49,53.78,6.47,
8.42,54.34,6.55,
9.22,55.08,6.50,
10.09,56.33,6.50,
10.60,57.54,6.59,
11.11,58.76,6.65,
11.40,59.82,6.56,
11.47,61.13,6.42,
11.23,62.40,6.42,
10.82,63.39,6.47,
9.94,64.61,6.39,
8.96,65.44,6.35,
7.81,66.03,6.42,
6.77,66.31,6.43,
5.69,66.39,6.38,
4.41,66.22,6.47,
3.17,65.81,6.55,
1.92,65.41,6.67,
0.74,64.81,6.58,
-0.11,64.12,6.51,
-0.80,63.29,6.51,
-1.32,62.33,6.51,
-1.65,61.31,6.50,
-1.78,60.24,6.42,
-1.70,59.16,6.46,
-1.26,57.73,6.38,
-0.59,56.63,6.30,
0.31,55.72,6.38,
1.39,55.03,6.38,
2.60,54.60,6.32,
3.66,54.46,6.48,
5.16,54.60,6.43,
6.37,55.04,6.40,
7.28,55.60,6.45,
8.22,56.49,6.51,
8.83,57.38,6.40,
9.26,58.37,6.48,
9.49,59.43,6.39,
9.51,60.72,6.44,
9.23,61.98,6.48,
8.78,62.96,6.51,
8.01,64.00,6.50,
7.02,64.84,6.41,
5.87,65.44,6.49,
4.62,65.75,6.45,
3.53,65.80,6.35,
2.26,65.58,6.48,
1.07,65.07,6.31,
0.03,64.31,6.47,
-0.82,63.33,6.31,
-1.43,62.19,6.40,
-1.76,60.94,6.37,
-1.79,59.64,6.43,
-1.54,58.37,6.48,
-1.10,57.38,6.44,
-0.35,56.33,6.48,
0.45,55.60,6.50,
1.37,55.03,6.48,
2.59,54.60,6.50,
3.66,54.45,6.44,
4.96,54.55,6.44,
6.19,54.95,6.36,
7.13,55.48,6.49,
7.95,56.18,6.39,
8.62,57.02,6.43,
9.15,57.97,6.55,
9.67,58.93,6.52,
10.10,60.18,6.55,
10.21,61.69,6.48,
9.98,62.97,6.44,
9.47,64.16,6.45,
8.70,65.20,6.38,
7.89,65.91,6.45,
6.77,66.55,6.47,
5.54,66.97,6.64,
4.30,67.41,6.63,
3.22,67.63,6.56,
1.91,67.61,6.40,
0.85,67.36,6.43,
-0.13,66.92,6.43,
-1.01,66.30,6.49,
-1.89,65.35,6.45,
-2.53,64.23,6.50,
-2.90,62.99,6.48,
-2.98,61.71,6.46,
-2.77,60.44,6.47,
-2.27,59.24,6.43,
-1.52,58.20,6.36,
-0.73,57.47,6.39,
0.18,56.92,6.34,
1.39,56.49,6.45,
2.67,56.28,6.60,
3.97,56.07,6.63,
5.07,56.04,6.48,
6.35,56.28,6.39,
7.35,56.70,6.49,
8.58,57.60,6.32,
9.28,58.42,6.52,
9.93,59.55,6.60,
10.53,60.72,6.65,
10.91,61.98,6.46,
10.97,63.27,6.49,
10.79,64.34,6.46,
10.42,65.35,6.45,
9.73,66.44,6.34,
8.98,67.20,6.35,
7.72,68.01,6.44,
6.51,68.48,6.51,
5.29,68.96,6.64,
4.22,69.22,6.51,
2.70,69.22,6.53,
1.45,68.90,6.53,
0.30,68.30,6.47,
-0.68,67.46,6.39,
-1.44,66.42,6.47,
-1.95,65.23,6.39,
-2.18,63.97,6.42,
-2.18,62.88,6.47,
-2.14,61.57,6.50,
-1.94,60.27,6.53,
-1.80,58.95,6.73,
-1.48,57.66,6.55,
-0.87,56.50,6.44,
-0.18,55.66,6.46,
0.85,54.86,6.51,
2.02,54.31,6.39,
3.29,54.05,6.38,
4.57,54.08,6.46,
5.82,54.39,6.45,
6.96,54.99,6.34,
7.93,55.82,6.43,
8.70,56.85,6.34,
9.18,57.82,6.47,
9.64,58.80,6.50,
9.96,59.85,6.49,
10.06,60.93,6.40,
9.91,62.21,6.36,
9.47,63.44,6.46,
8.90,64.35,6.51,
7.82,65.43,6.38,
6.70,66.10,6.52,
5.46,66.56,6.64,
4.42,66.95,6.68,
3.13,67.27,6.55,
