x,y,reward,collision
-44.27,100.97,6.47,
-43.46,101.69,6.42,
-42.73,102.14,6.49,
-41.94,102.49,6.63,
-40.91,102.88,6.66,
-40.06,103.10,6.63,
-39.00,103.41,6.63,
-37.99,103.85,6.51,
-37.25,104.33,6.32,
-36.46,105.07,6.59,
-35.67,105.83,6.62,
-34.71,106.74,6.58,
-33.96,107.55,6.67,
-33.17,108.33,6.64,
-32.43,109.14,6.54,
-31.64,109.91,6.53,
-31.06,110.58,6.49,
-30.45,111.49,6.41,
-30.01,112.49,6.59,
-29.60,113.51,6.53,
-29.28,114.56,6.64,
-28.93,115.61,6.62,
-28.65,116.67,6.70,
-28.28,117.71,6.65,
-27.74,118.67,6.47,
-27.04,119.48,6.37,
-26.02,120.29,6.53,
-25.17,120.97,6.41,
-24.32,121.65,6.53,
-23.43,122.27,6.64,
-22.55,122.93,6.64,
-21.61,123.51,6.62,
-20.60,123.90,6.40,
-19.53,124.08,6.44,
-18.45,124.06,6.40,
-17.40,123.86,6.59,
-16.33,123.64,6.50,
-15.30,123.27,6.42,
-14.38,122.71,6.42,
-13.56,122.01,6.56,
-12.72,121.32,6.54,
-11.88,120.62,6.45,
-11.09,119.87,6.62,
-10.25,119.15,6.68,
-9.42,118.43,6.70,
-8.60,117.69,6.49,
-7.83,116.89,6.61,
-7.20,116.26,6.64,
-6.58,115.63,6.75,
-5.87,114.76,6.66,
-5.33,113.80,6.51,
-5.00,112.76,6.47,
-4.89,111.90,6.41,
-4.96,110.60,6.43,
-5.24,109.56,6.47,
-5.72,108.60,6.37,
-6.37,107.74,6.49,
-7.17,107.02,6.39,
-8.08,106.47,6.37,
-8.88,106.16,6.35,
-10.14,105.89,6.56,
-11.21,105.66,6.64,
-12.27,105.39,6.45,
-13.30,105.00,6.40,
-14.22,104.44,6.50,
-15.04,103.72,6.54,
-15.89,103.01,6.62,
-16.62,102.50,6.62,
-17.31,101.95,6.73,
-18.21,100.98,6.52,
-18.80,100.06,6.68,
-19.37,99.11,6.58,
-19.80,98.09,6.54,
-20.01,97.02,6.45,
-20.03,96.15,6.32,
-19.87,95.09,6.47,
-19.50,94.08,6.47,
-18.95,93.15,6.42,
-18.27,92.32,6.43,
-17.60,91.46,6.59,
-17.04,90.52,6.56,
-16.67,89.51,6.44,
-16.52,88.44,6.51,
-16.53,87.36,6.56,
-16.60,86.04,6.58,
-16.75,85.18,6.62,
-16.92,84.10,6.61,
-17.29,82.84,6.46,
-17.80,81.89,6.41,
-18.49,81.07,6.42,
-19.31,80.39,6.40,
-20.05,79.95,6.44,
-20.98,79.39,6.45,
-21.87,78.77,6.64,
-22.82,78.23,6.60,
-23.84,77.84,6.53,
-24.91,77.67,6.47,
-26.20,77.75,6.32,
-27.23,78.03,6.40,
-28.21,78.47,6.54,
-29.22,78.91,6.62,
-30.24,79.33,6.62,
-31.25,79.77,6.61,
-32.23,80.27,6.63,
-33.24,80.73,6.61,
-34.41,81.33,6.67,
-35.43,81.76,6.60,
-36.42,82.23,6.63,
-37.42,82.72,6.64,
-38.34,83.31,6.49,
-39.13,84.05,6.36,
-39.75,84.94,6.49,
-40.19,85.92,6.40,
-40.44,86.96,6.35,
-40.48,88.03,6.36,
-40.33,89.08,6.43,
-39.97,90.09,6.30,
-39.46,91.03,6.60,
-38.97,92.02,6.58,
-38.56,93.04,6.62,
-38.05,94.02,6.54,
-37.44,94.93,6.60,
-36.86,95.86,6.67,
-36.19,96.73,6.61,
-35.41,97.51,6.67,
-34.67,98.34,6.70,
-34.06,99.25,6.52,
-33.60,100.25,6.57,
-33.11,101.23,6.61,
-32.50,102.14,6.55,
-31.74,102.91,6.39,
-30.87,103.53,6.54,
-30.00,104.19,6.57,
-29.24,104.96,6.48,
-28.63,105.84,6.42,
-28.27,106.61,6.47,
-27.94,107.41,6.49,
-27.63,108.65,6.26,
-27.58,109.72,6.48,
-27.51,110.81,6.52,
-27.44,111.68,6.47,
-27.35,112.76,6.51,
-27.24,114.06,6.66,
-27.15,115.17,6.68,
-27.04,116.27,6.51,
-26.86,117.37,6.60,
-26.73,118.47,6.70,
-26.59,119.58,6.68,
-26.46,120.68,6.74,
-26.32,121.79,6.60,
-26.18,122.89,6.62,
-26.05,124.00,6.80,
-25.91,125.11,6.82,
-25.80,126.23,6.65,
-25.75,127.35,6.62,
-25.67,128.25,6.64,
-25.56,129.36,6.67,
-25.38,130.47,6.72,
-25.24,131.58,6.81,
-24.99,132.68,6.59,
-24.56,133.70,6.53,
-24.03,134.38,-0.57,(null)
-0.00,0.25,1.37,
0.01,0.52,1.87,
0.08,0.86,2.34,
0.21,1.27,2.77,
0.30,1.72,2.91,
0.42,2.11,3.27,
0.75,2.74,3.77,
1.17,3.27,4.30,
1.73,3.80,4.84,
2.43,4.29,5.29,
3.29,4.67,6.12,
4.32,4.93,6.40,
5.39,5.01,6.24,
6.66,4.90,6.37,
7.71,4.82,6.20,
8.73,4.68,6.21,
9.76,4.64,6.09,
10.76,4.72,5.96,
11.77,4.78,5.91,
12.76,4.95,6.04,
13.71,5.25,6.12,
14.69,5.57,6.17,
15.61,6.00,6.06,
16.45,6.57,6.27,
17.35,7.12,6.18,
18.31,7.54,6.40,
19.34,7.83,6.49,
20.37,8.16,6.49,
21.41,8.49,6.62,
22.46,8.81,6.54,
23.53,9.00,6.56,
24.63,9.04,6.59,
25.74,9.11,6.66,
26.84,9.16,6.61,
27.94,9.09,6.55,
29.00,8.82,6.47,
29.99,8.37,6.64,
30.98,7.89,6.50,
31.90,7.28,6.41,
32.66,6.51,6.44,
33.29,5.63,6.61,
33.90,4.71,6.63,
34.46,3.52,6.55,
34.68,2.47,6.52,
34.71,1.39,6.40,
34.52,0.33,6.46,
34.14,-0.68,6.33,
33.72,-1.43,6.55,
33.04,-2.55,6.50,
32.36,-3.39,6.53,
31.52,-4.08,6.40,
30.58,-4.58,6.36,
29.56,-4.90,6.40,
28.50,-5.02,6.45,
27.22,-4.90,6.42,
26.20,-4.58,6.42,
25.23,-4.10,6.60,
24.04,-3.56,6.52,
23.00,-3.21,6.64,
21.98,-2.78,6.42,
21.05,-2.21,6.52,
20.25,-1.48,6.52,
19.50,-0.41,6.52,
19.08,0.58,6.46,
18.82,1.64,6.51,
18.59,2.71,6.42,
18.41,4.00,6.67,
18.16,5.08,6.60,
17.74,6.09,6.42,
17.27,6.81,6.51,
16.55,7.63,6.54,
15.64,8.58,6.44,
14.63,9.43,6.72,
13.80,10.17,6.70,
12.96,10.89,6.70,
12.04,11.51,6.53,
11.03,11.94,6.50,
9.97,12.20,6.59,
8.89,12.43,6.66,
7.79,12.57,6.69,
6.69,12.74,6.63,
5.15,12.94,6.59,
4.07,13.20,6.62,
2.99,13.42,6.73,
1.92,13.73,6.67,
1.06,13.95,6.73,
-0.03,14.11,6.64,
-1.13,14.09,6.54,
-2.20,13.88,6.50,
-3.07,13.72,6.72,
-4.38,13.59,6.69,
-5.70,13.43,6.62,
-7.03,13.36,6.59,Cone7
-0.00,0.11,0.93,
-0.02,0.35,1.56,
-0.09,0.64,2.00,
-0.25,0.98,2.49,
-0.48,1.37,2.70,
-0.77,1.76,3.08,
-1.16,2.18,3.71,
-1.67,2.79,4.32,
-2.21,3.33,4.84,
-2.74,3.97,5.13,
-3.19,4.77,5.85,
-3.50,5.73,6.37,
-3.63,6.56,6.30,
-3.55,7.99,6.05,
-3.28,8.95,5.81,
-2.88,9.85,5.87,
-2.37,10.91,5.84,
-1.81,11.71,5.69,
-0.95,12.48,5.60,
-0.12,13.01,5.91,
0.53,13.47,6.15,
1.30,14.12,6.20,
2.31,14.84,6.21,
3.24,15.27,6.04,
4.24,15.51,6.11,
5.28,15.59,6.30,
6.33,15.72,6.36,
7.37,15.98,6.34,
8.33,16.43,6.41,
9.40,17.18,6.52,
10.31,17.78,6.57,
11.24,18.38,6.60,
12.16,19.00,6.75,
13.05,19.69,6.75,
13.94,20.38,6.72,
14.74,21.16,6.70,
15.38,22.07,6.55,
15.85,23.07,6.58,
16.34,24.06,6.75,
16.92,25.02,6.74,
17.49,25.98,6.67,
18.17,26.87,6.59,
18.98,27.60,6.53,
19.92,28.15,6.45,
20.93,28.54,6.63,
21.94,28.96,6.66,
22.89,29.51,6.46,
23.74,30.19,6.64,
24.81,30.95,6.57,
25.76,31.50,6.64,
26.65,32.14,6.60,
27.63,33.01,6.59,
28.51,33.68,6.48,
29.67,34.29,6.50,
30.71,34.57,6.37,
31.99,34.69,6.61,
33.08,34.80,6.62,
34.39,34.77,6.40,
35.46,34.56,6.54,
36.25,34.58,-0.73,Cone4
-0.00,0.21,1.24,
0.02,0.52,1.86,
0.07,0.86,2.40,
0.10,1.29,2.75,
0.20,1.74,2.81,
0.35,2.11,3.14,
0.63,2.61,3.76,
0.90,3.22,4.24,
1.08,3.93,4.62,
1.15,4.73,4.98,
1.01,5.78,5.70,
0.60,6.91,6.42,
0.18,7.65,6.37,
-0.64,8.61,6.10,
-1.44,9.24,5.95,
-2.14,9.62,5.95,
-3.07,9.97,5.91,
-3.98,10.37,6.02,
-4.66,10.77,5.95,
-5.42,11.41,5.88,
-6.03,12.18,5.73,
-6.42,12.86,5.96,
-6.77,13.56,-0.64,Cone7
-0.00,0.21,1.24,
-0.02,0.52,1.86,
-0.10,0.85,2.32,
-0.27,1.25,2.66,
-0.51,1.64,2.81,
-0.75,1.98,3.33,
-1.09,2.47,3.85,
-1.52,3.00,4.40,
-1.96,3.63,4.85,
-2.35,4.37,5.37,
-2.60,5.25,5.79,
-2.68,6.26,6.07,
-2.59,7.29,6.08,
-2.31,8.27,5.98,
-1.90,9.19,5.99,
-1.52,10.12,5.86,
-1.28,11.08,5.96,
-1.22,12.06,5.79,
-1.35,13.03,5.69,
-1.63,13.97,6.05,
-1.87,14.95,6.15,
-1.98,15.75,6.11,
-2.22,16.97,6.23,
-2.49,17.98,6.33,
-2.66,19.02,6.23,
-2.65,20.06,6.22,
-2.43,21.09,6.21,
-2.02,22.05,6.21,
-1.46,22.95,6.48,
-0.88,23.85,6.47,
-0.17,24.67,6.37,
0.69,25.32,6.49,
1.65,25.81,6.47,
2.69,26.10,6.47,
3.77,26.19,6.37,
5.07,26.08,6.61,
6.18,26.05,6.70,
7.29,26.11,6.78,
8.62,26.07,6.62,
9.71,25.85,6.55,
10.73,25.45,6.63,
11.77,25.06,6.67,
12.63,24.85,6.63,
13.95,24.73,6.65,
15.27,24.58,6.59,
16.36,24.46,6.60,
17.45,24.33,6.68,
18.34,24.23,6.53,
19.43,24.10,6.70,
20.53,23.97,6.70,
21.63,23.83,6.69,
22.70,23.56,6.59,
23.69,23.10,6.45,
24.59,22.48,6.53,
25.51,21.88,6.70,
26.48,21.35,6.64,
27.43,20.78,6.69,
28.23,20.39,6.57,
29.06,20.12,6.44,
30.35,19.93,6.62,
31.21,19.81,6.61,
32.29,19.59,6.60,
33.36,19.37,6.64,
34.40,19.03,6.49,
35.35,18.50,6.42,
36.19,17.83,6.51,
37.02,17.13,6.46,
37.79,16.36,6.50,
38.58,15.61,6.48,
39.36,14.85,6.61,
40.06,14.00,6.51,
40.49,13.25,6.52,
40.89,12.01,6.46,
41.00,10.94,6.39,
40.90,9.87,6.43,
40.64,8.81,6.57,
40.35,7.76,6.53,
39.92,6.76,6.43,
39.31,5.87,6.52,
38.53,5.12,6.48,
37.62,4.53,6.42,
36.62,4.12,6.33,
35.78,3.93,6.41,
34.49,3.87,6.57,
33.39,3.79,6.49,
32.30,3.63,6.53,
31.20,3.57,6.67,
30.11,3.68,6.61,
29.07,4.01,6.43,
28.11,4.53,6.49,
27.25,5.20,6.49,
26.37,5.85,6.59,
25.41,6.38,6.57,
24.17,6.77,6.45,
23.09,6.89,6.50,
22.00,7.02,6.62,
20.70,7.20,6.64,
19.61,7.35,6.46,
18.30,7.54,6.70,
16.98,7.72,6.62,
16.10,7.84,6.60,
15.00,7.98,6.66,
13.89,8.04,6.77,
12.76,8.09,6.70,
11.65,8.03,6.67,
10.58,7.76,6.61,
9.56,7.32,6.63,
8.56,6.84,6.60,
7.61,6.28,6.64,
6.64,5.75,6.64,
5.72,5.13,6.53,
4.90,4.40,6.45,
4.04,3.72,6.61,
3.09,3.17,6.49,
2.08,2.78,6.50,
1.06,2.39,6.55,
-0.00,2.14,6.42,
-0.87,2.09,6.37,
-2.16,2.20,6.62,
-3.04,2.25,6.53,
-4.36,2.22,6.68,
-5.46,2.20,6.67,
-6.57,2.11,6.59,
-7.89,2.15,6.67,
-8.96,2.37,6.56,
-9.97,2.78,6.51,
-10.98,3.22,6.64,
-11.92,3.79,6.52,
-12.90,4.66,6.66,
-13.92,5.51,6.58,
-14.78,6.19,6.48,
-15.68,6.82,6.53,
-16.75,7.60,6.69,
-17.46,8.12,6.51,
-18.35,8.77,6.60,
-19.26,9.41,6.64,
-20.20,9.98,6.72,
-21.15,10.56,6.76,
-22.14,11.08,6.62,
-23.08,11.69,6.72,
-23.94,12.40,6.78,
-24.85,13.06,6.72,
-25.80,13.64,6.64,
-26.73,14.26,6.67,
-27.68,14.83,6.74,
-28.60,15.46,6.63,
-29.57,16.00,6.62,
-30.60,16.38,6.50,
-31.89,16.54,6.40,
-32.75,16.50,6.48,
-33.83,16.45,6.56,
-34.92,16.48,6.52,
-35.79,16.49,6.61,
-37.32,16.50,6.64,
-38.42,16.54,6.51,
-39.50,16.70,6.52,
-40.53,17.05,6.48,
-41.66,17.71,6.52,
-42.76,18.42,6.55,
-43.57,19.16,6.34,
-44.24,20.01,6.60,
-44.92,20.87,6.59,
-45.61,21.72,6.58,
-46.31,22.57,6.69,
-46.87,23.25,6.63,
-47.72,24.28,6.54,
-48.42,25.14,6.66,
-49.13,26.00,6.61,
-49.85,26.85,6.65,
-50.63,27.65,6.76,
-51.41,28.45,6.76,
-52.27,29.16,6.69,
-53.04,29.61,6.53,
-54.07,29.97,6.45,
-55.14,30.13,6.51,
-56.22,30.08,6.46,
-57.27,29.83,6.37,
-58.25,29.38,6.29,
-59.12,28.76,6.38,
-59.86,27.99,6.37,
-60.33,27.28,6.25,
-60.83,26.11,6.43,
-61.08,25.05,6.38,
-61.30,23.99,6.56,
-61.38,22.90,6.45,
-61.26,21.82,6.57,
-61.18,20.72,6.69,
-61.27,19.40,6.57,
-61.57,18.36,6.49,
-62.06,17.40,6.50,
-62.58,16.72,6.49,
-63.37,15.98,6.39,
-64.10,15.51,6.36,
-65.08,15.09,6.45,
-66.13,14.85,6.39,
-67.20,14.83,6.37,
-68.26,15.00,6.31,
-69.49,15.41,6.56,
-70.34,15.65,6.69,
-71.43,15.85,6.63,
-72.51,16.11,6.63,
-73.77,16.52,6.73,
-74.84,16.82,6.70,
-75.93,17.05,6.63,
-77.01,17.30,6.69,
-78.09,17.55,6.69,
-79.18,17.78,6.63,
-80.27,17.94,6.62,
-80.57,18.18,-0.82,(null)
-0.00,0.21,1.24,
0.02,0.52,1.86,
0.07,0.86,2.39,
0.04,1.29,2.68,
-0.06,1.73,2.70,
-0.24,2.19,3.30,
-0.42,2.75,3.84,
-0.70,3.37,4.23,
-1.13,3.98,4.69,
-1.69,4.59,5.29,
-2.31,5.28,5.85,
-3.07,5.99,6.48,
-3.79,6.80,6.32,
-4.37,7.68,6.36,
-4.75,8.64,6.16,
-4.97,9.64,6.13,
-5.17,10.62,6.03,
-5.23,11.61,5.92,
-5.10,12.58,5.76,
-4.78,13.50,5.68,
-4.31,14.35,5.90,
-3.69,15.11,5.90,
-2.93,15.74,5.85,
-2.07,16.24,6.02,
-1.12,16.57,6.11,
-0.10,16.76,6.36,
0.94,16.93,6.47,
2.01,17.02,6.48,
3.09,17.16,6.52,
4.19,17.18,6.48,
5.05,17.06,6.55,
6.30,16.66,6.50,
7.35,16.32,6.72,
8.41,15.97,6.78,
9.46,15.54,6.72,
10.52,15.17,6.71,
11.54,14.68,6.64,
12.44,14.04,6.58,
13.19,13.24,6.52,
13.80,12.32,6.67,
14.43,11.42,6.71,
15.14,10.56,6.71,
15.81,9.68,6.63,
16.53,8.83,6.57,
17.21,7.96,6.68,
17.70,7.22,6.59,
18.14,6.21,6.47,
18.36,5.15,6.47,
18.39,4.29,6.46,
18.24,3.23,6.40,
17.90,2.22,6.43,
17.37,1.29,6.34,
16.69,0.48,6.29,
15.85,-0.18,6.24,
14.93,-0.71,6.51,
14.00,-1.27,6.53,
13.25,-1.71,6.54,
12.29,-2.23,6.64,
11.53,-2.66,6.68,
10.76,-3.09,6.61,
9.79,-3.63,6.64,
9.02,-4.07,6.59,
8.05,-4.61,6.65,
6.89,-5.25,6.74,
5.91,-5.80,6.69,
4.94,-6.34,6.69,
3.97,-6.89,6.68,
3.00,-7.43,6.62,
2.04,-7.99,6.68,
1.12,-8.61,6.75,
0.16,-9.18,6.69,
-0.79,-9.77,6.69,
-1.75,-10.35,6.75,
-2.70,-10.94,6.78,
-3.67,-11.51,6.74,
-4.66,-12.02,6.72,
-5.63,-12.57,6.68,
-6.41,-13.00,6.64,
-7.39,-13.53,6.69,
-8.42,-13.93,6.56,
-9.48,-14.19,6.64,
-10.56,-14.44,6.56,
-11.64,-14.61,6.50,
-12.71,-14.86,6.57,
-13.75,-15.21,6.55,
-14.82,-15.48,6.55,
-15.90,-15.59,6.48,
-17.18,-15.43,6.31,
-18.20,-15.11,6.50,
-19.25,-14.81,6.54,
-20.32,-14.60,6.64,
-21.37,-14.29,6.55,
-22.36,-13.82,6.38,
-23.24,-13.18,6.49,
-23.95,-12.69,6.62,
-24.72,-12.26,6.53,
-25.52,-11.94,6.43,
-26.58,-11.69,6.46,
-27.64,-11.43,6.58,
-28.46,-11.14,6.50,
-29.60,-10.50,6.47,
-30.39,-9.79,6.40,
-31.04,-8.93,6.38,
-31.54,-7.98,6.39,
-32.03,-7.02,6.37,
-32.42,-6.01,6.53,
-32.86,-5.01,6.63,
-33.20,-3.97,6.62,
-33.40,-2.88,6.57,
-33.67,-1.81,6.56,
-34.03,-0.76,6.69,
-34.37,0.31,6.66,
-34.78,1.34,6.74,
-35.22,2.60,6.59,
-35.67,3.62,6.74,
-36.07,4.67,6.71,
-36.50,5.70,6.72,
-37.00,6.70,6.68,
-37.40,7.73,6.68,
-37.68,8.80,6.64,
-37.99,9.87,6.62,
-38.30,10.93,6.68,
-38.64,11.98,6.70,
-39.09,12.99,6.60,
-39.58,13.71,6.43,
-40.33,14.49,6.43,
-41.21,15.10,6.42,
-42.17,15.57,6.58,
-43.16,16.02,6.59,
-43.98,16.30,6.55,
-44.99,16.73,6.62,
-45.93,17.29,6.49,
-46.74,18.01,6.40,
-47.39,18.87,6.26,
-47.88,19.82,6.57,
-48.37,20.80,6.58,
-48.76,21.82,6.63,
-49.24,22.81,6.56,
-49.86,23.71,6.44,
-50.61,24.48,6.48,
-51.40,25.24,6.56,
-52.09,25.76,6.38,
-53.05,26.24,6.38,
-54.08,26.56,6.52,
-54.92,26.81,6.43,
-55.98,27.06,6.50,
-57.03,27.36,6.63,
-58.11,27.60,6.60,
-59.15,27.96,6.54,
-60.10,28.49,6.42,
-60.94,29.17,6.57,
-61.77,29.88,6.61,
-62.36,30.53,6.50,
-62.94,31.44,6.32,
-63.28,32.24,6.49,
-63.80,33.44,6.60,
-64.25,34.44,6.53,
-64.71,35.44,6.55,
-65.16,36.44,6.75,
-65.64,37.44,6.73,
-66.19,38.42,6.78,
-66.72,39.40,6.61,
-67.14,40.19,6.80,
-67.69,41.17,6.69,
-68.30,42.11,6.73,
-68.89,43.06,6.66,
-69.49,44.00,6.60,
-70.15,44.89,6.77,
-70.79,45.81,6.75,
-71.46,46.71,6.65,
-72.08,47.64,6.70,
-72.74,48.55,6.80,
-73.34,49.49,6.71,
-74.03,50.38,6.61,
-74.80,51.17,6.63,
-75.56,51.98,6.70,
-76.37,52.74,6.65,
-77.15,53.53,6.52,
-77.80,54.13,6.75,
-78.75,55.06,6.65,
-79.58,55.80,6.70,
-80.36,56.58,6.68,
-80.77,57.11,-0.02,(null)
-0.00,0.25,1.37,
-0.02,0.58,1.98,
-0.10,0.94,2.40,
-0.26,1.35,2.80,
-0.38,1.81,3.00,
-0.58,2.30,3.45,
-0.89,2.84,4.01,
-1.19,3.47,4.47,
-1.51,4.36,5.07,
-1.85,5.18,5.67,
-2.29,6.06,6.14,
-2.80,7.23,6.55,
-3.14,8.25,6.43,
-3.45,9.03,6.32,
-3.75,9.80,6.16,
-4.12,10.74,5.94,
-4.46,11.66,5.76,
-4.67,12.40,5.74,
-5.02,13.50,5.89,
-5.26,14.24,5.83,
-5.57,15.17,5.96,
-5.87,16.11,5.91,
-6.16,17.06,6.03,
-6.38,18.05,6.07,
-6.64,19.04,6.59,
-6.94,20.13,7.14,
-7.34,21.28,7.56,
-7.62,22.26,7.89,
-8.01,23.54,8.20,
-8.34,24.59,8.38,
-8.94,26.14,8.17,
-9.39,27.40,7.84,
-9.71,28.64,7.48,
-9.79,29.87,7.12,
-9.64,31.03,6.86,
-9.37,31.90,6.70,
-8.99,32.92,6.42,
-8.51,33.86,6.10,
-8.06,34.76,5.92,
-7.53,35.58,5.69,
-6.90,36.30,5.76,
-6.33,37.07,5.81,
-5.87,37.93,5.80,
-5.55,38.84,5.92,
-5.17,39.76,5.93,
-4.67,40.62,5.86,
-4.01,41.37,5.98,
-3.22,42.02,6.18,
-2.40,42.67,6.16,
-1.49,43.21,6.17,
-0.70,43.49,6.32,
0.14,43.66,6.36,
1.00,43.69,6.38,
2.29,43.56,6.49,
3.39,43.46,6.75,
4.48,43.24,6.71,
5.53,42.87,6.72,
6.59,42.50,6.69,
7.84,41.98,6.76,
8.89,41.57,6.78,
9.93,41.13,6.76,
10.94,40.64,6.80,
11.98,40.24,6.74,
13.07,40.02,6.60,
14.17,40.02,6.52,
15.24,40.20,6.66,
16.55,40.41,6.58,
17.62,40.65,6.67,
18.72,40.85,6.70,
19.78,41.16,6.43,
20.76,41.64,6.38,
21.63,42.27,6.56,
22.35,42.78,6.55,
23.52,43.40,6.53,
24.56,43.70,6.39,
25.63,43.79,6.34,
26.91,43.69,6.57,
27.99,43.67,6.57,
29.08,43.74,6.53,
30.17,43.72,6.55,
31.24,43.55,6.45,
32.06,43.26,6.27,
33.18,42.64,6.50,
34.14,42.12,6.60,
35.14,41.68,6.65,
36.13,41.20,6.55,
37.14,40.77,6.63,
38.36,40.23,6.61,
39.37,39.77,6.51,
40.33,39.24,6.71,
41.32,38.73,6.72,
42.31,38.21,6.65,
43.10,37.80,6.64,
44.09,37.31,6.69,
45.12,36.88,6.66,
46.15,36.45,6.68,
47.19,36.09,6.74,
48.25,35.73,6.73,
49.32,35.43,6.65,
50.38,35.08,6.75,
51.47,34.86,6.64,
52.57,34.77,6.61,
53.68,34.67,6.70,
55.00,34.71,6.54,
56.05,34.98,6.49,
57.03,35.44,6.36,
57.89,36.08,6.43,
58.62,36.87,6.31,
59.18,37.77,6.35,
59.60,38.76,6.49,
60.05,39.74,6.58,
60.63,40.66,6.54,
61.36,41.45,6.37,
62.23,42.07,6.37,
63.20,42.52,6.31,
64.22,42.81,6.52,
65.27,43.12,6.50,
66.31,43.45,6.68,
67.35,43.81,6.64,
68.38,44.22,6.62,
69.42,44.60,6.56,
70.44,45.03,6.71,
71.27,45.37,6.68,
72.09,45.71,6.77,
73.32,46.24,6.73,
74.27,46.83,6.66,
74.93,47.41,6.48,
75.60,48.27,6.45,
76.01,49.03,6.41,
76.35,50.05,6.41,
76.52,51.12,6.57,
76.73,52.18,6.52,
76.99,53.01,6.45,
77.47,53.98,6.25,
78.14,54.81,6.42,
78.93,55.54,6.48,
79.75,56.25,6.56,
80.66,56.84,6.45,
81.66,57.24,6.48,
82.72,57.43,6.42,
83.79,57.43,6.46,
84.86,57.25,6.45,
85.94,57.05,6.62,
86.98,56.70,6.38,
87.50,56.35,-0.93,(null)
-0.00,0.21,1.24,
0.02,0.52,1.86,
0.07,0.86,2.39,
0.04,1.29,2.68,
-0.06,1.73,2.70,
-0.24,2.19,3.30,
-0.39,2.76,3.79,
-0.48,3.42,4.26,
-0.66,4.14,4.70,
-1.05,5.03,5.13,
-1.60,5.75,5.70,
-2.33,6.43,6.35,
-3.23,7.02,6.39,
-4.20,7.45,6.39,
-5.15,7.92,6.20,
-6.04,8.45,6.06,
-6.93,8.95,6.02,
-7.80,9.43,5.96,
-8.71,9.84,6.05,
-9.56,10.35,6.03,
-10.32,10.98,5.86,
-10.64,11.17,-0.02,Cone7
-0.00,0.25,1.37,
0.02,0.58,1.98,
0.10,0.94,2.40,
0.28,1.34,2.67,
0.52,1.74,2.89,
0.85,2.16,3.47,
1.20,2.52,4.00,
1.68,3.04,4.51,
2.28,3.54,4.90,
3.04,3.96,5.31,
3.93,4.29,6.26,
4.93,4.66,6.51,
5.96,4.95,6.54,
6.97,5.33,6.53,
7.90,5.84,6.08,
8.66,6.49,5.86,
9.31,7.25,6.02,
9.94,8.01,5.88,
10.39,8.65,5.98,
10.97,9.45,6.01,
11.45,10.31,5.94,
11.76,11.25,5.81,
11.92,12.23,6.12,
12.06,13.24,6.11,
12.13,14.27,6.18,
12.28,15.30,6.29,
12.60,16.31,6.24,
13.08,17.25,6.38,
13.54,18.22,6.46,
13.90,19.24,6.45,
14.12,20.30,6.63,
14.36,21.37,6.66,
14.54,22.46,6.71,
14.77,23.54,6.61,
14.88,24.65,6.63,
14.80,25.75,6.52,
14.54,26.81,6.72,
14.23,27.88,6.75,
13.79,28.90,6.56,
13.19,29.82,6.48,
12.59,30.75,6.58,
12.12,31.50,6.74,
11.54,32.46,6.64,
11.16,33.26,6.57,
10.86,34.31,6.37,
10.78,35.39,6.49,
10.87,36.48,6.55,
10.93,37.57,6.59,
10.88,38.45,6.56,
10.65,39.51,6.41,
10.24,40.51,6.43,
9.89,41.31,6.49,
9.40,42.28,6.41,
9.01,43.30,6.45,
8.78,44.36,6.31,
8.75,45.45,6.47,
8.74,46.54,6.64,
8.88,47.63,6.53,
9.24,48.66,6.46,
9.76,49.61,6.56,
10.27,50.58,6.55,
10.67,51.36,6.56,
11.27,52.29,6.39,
12.17,53.22,6.35,
12.87,53.72,6.46,
13.93,54.50,6.61,
14.72,55.26,6.51,
15.35,56.15,6.40,
15.79,57.13,6.48,
16.01,57.97,6.56,
16.24,59.04,6.52,
16.34,60.13,6.66,
16.51,61.22,6.56,
16.82,62.27,6.54,
17.29,63.26,6.56,
17.73,64.27,6.62,
17.99,65.10,6.55,
18.15,66.18,6.48,
18.04,67.46,6.42,
17.74,68.49,6.37,
17.24,69.43,6.35,
16.58,70.26,6.23,
15.78,70.95,6.37,
14.86,71.48,6.28,
13.86,71.83,6.38,
12.80,72.01,6.37,
11.52,72.24,6.62,
10.43,72.32,6.51,
9.12,72.23,6.65,
7.80,72.26,6.69,
6.70,72.42,6.68,
5.60,72.57,6.73,
4.51,72.79,6.72,
3.62,72.90,6.73,
2.51,72.88,6.58,
1.44,72.64,6.49,
0.43,72.23,6.56,
-0.58,71.79,6.56,
-1.33,71.35,6.57,
-2.00,70.80,6.46,
-2.57,70.15,6.38,
-3.13,69.24,6.28,
-3.54,68.25,6.59,
-3.94,67.22,6.64,
-4.19,66.16,6.58,
-4.22,65.07,6.45,
-4.05,64.01,6.48,
-3.67,63.00,6.38,
-3.12,62.08,6.33,
-2.40,61.29,6.26,
-1.56,60.62,6.53,
-0.70,59.95,6.50,
0.22,59.37,6.59,
1.13,58.75,6.51,
2.03,58.13,6.66,
2.76,57.63,6.67,
3.60,56.91,6.66,
4.34,56.10,6.68,
5.10,55.28,6.75,
5.80,54.42,6.80,
6.59,53.63,6.73,
7.46,52.93,6.60,
8.31,52.22,6.74,
9.22,51.56,6.82,
10.10,50.86,6.74,
11.05,50.26,6.67,
12.06,49.84,6.49,
13.13,49.63,6.50,
